Militia (Pro-Government); Allied Syrian and/or Russian Forces; Military Forces of Russia (2000-); Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr),1668
Islamist Militia (Syria); Unidentified Armed Group (Syria); Civilians (Syria); ICRC: International Committee of the Red Cross and Red Crescent; Refugees/IDPs (Syria); Shiite Muslim Group (Syria); Sunni Muslim Group (Syria),1669
Jlein Communal Group (Syria),1670
Al Jawadiyah Communal Group (Syria); DFNS: Democratic Federation of Northern Syria,1671
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Arab Nationalist Guard; Militia (Pro-Government); Military Forces of Russia (2000-); Allied Syrian and/or Russian Forces,1672
Civilians (Egypt); Muslim Group (Syria),1673
Operation Olive Branch; JSH: Free Syrian Army; Opposition Rebels (Syria); Islamist Militia (Syria),1674
JSH: Free Syrian Army; HTS: Hayat Tahrir al Sham; Civilians (Syria); Prisoners (Syria),1675
Global Coalition Against Daesh; Mutiny of Islamic State (Syria),1676
Military Forces of Iran (1989-); Militia (Pro-Government); Militia (Pro-Iran); Shiite Muslim Militia (Syria),1677
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Syria (2000-) 42nd Armored Brigades; Militia (Pro-Government),1678
Unidentified Tribal Group (Syria); DFNS: Democratic Federation of Northern Syria,1679
Al Muwali Brigade (Syria),1680
Al Qaeda,1681
Militia (Pro-Government); Military Forces of Russia (2000-); Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Hezbollah,1682
Militia (Pro-Government); Sultan Suleiman Shah Brigade (Syria),1683
AAS: Ahrar al Sham; TIP: Turkistan Islamic Party; Jaysh al Izza; HNDZ: Nour al Din al Zinki Movement; Free Idlib Army; Al Sham Corps; Jaysh al Nasr; Jaysh al Ahrar; Jaysh al Thani; Opposition Rebels (Syria); Islamist Militia (Syria),1684
Sultan Suleiman Shah Brigade (Syria); PLA: Palestine Liberation Army,1685
MDA: Deir-ez-Zor Military Council; Military Forces of the United States (2017-) Special Forces; Global Coalition Against Daesh,1686
Talfita Communal Militia (Syria),1687
Ibn Taymiyyah Battalions,1688
YPG: Peoples Protection Units; Kurdish Ethnic Militia (Syria),1689
HTS: Hayat Tahrir al Sham; Free Idlib Army,1690
Zaza Battalion; Islamic State (Syria),1691
Militay Forces of Syria (2000-),1692
Militia (Pro-Government); Military Forces of Syria (2000-) 15th Division Special Forces; Allied Syrian and/or Russian Forces; Eagles of the Whirlwind,1693
Military Forces of Syria (2000-) 5th Armored Division,1694
JWS: Syrian National Army; AAS: Ahrar al Sham,1695
JSH: Free Syrian Army; Asayish (Syria),1696
Former Opposition Rebels (Syria); Former Military Forces of Syria (2000-),1697
AAS: Ahrar al Sham; Al Sham Division,1698
AJA: Ahrar Jabal Al-Sheikh; Opposition Rebels (Syria); Islamist Militia (Syria),1699
QSD: Syrian Democratic Forces; Menbij Internal Security Forces,1700
Former Free Syrian Army; Former Opposition Rebels (Syria),1701
Military Forces of Syria (2000-) 4th Armored Division; Reconciliation Committee Members (Syria),1702
JOS: Lions of the East Army; Ahmad al Abdo Forces,1703
Juqali Communal Group (Syria),1704
Al Bab Communal Group (Syria); Aid Workers (Syria),1705
Refugees/IDPs (Syria); Teachers (Syria); Students (Syria),1706
Operation Peace Spring; Hamza Division - Aleppo; Labour Group (Syria),1707
Syrian Civil Defense; Refugees/IDPs (Syria),1708
Military Forces of the United States (2009-2017); Military Forces of the United Kingdom (2010-),1709
Syriac Security Office (Syria),1710
Jaysh al Nasr; Civilians (Syria),1711
Al Afadela Tribal Group (Syria),1712
Northern Hawks Brigade,1713
Saraya al-Shahba; al-Wathiq Billah; al-Murabitoun; Jaysh Al Ahfad; Hurras al-Aqsa,1714
Operation Olive Branch; JSH: Free Syrian Army; 3rd Corps,1715
Military Forces of Turkey (2016-); Military Forces of Russia (2000-),1716
Union of the Forces of Jabal al Sheikh,1717
Mutiny of Police Forces of Syria (2000-),1718
AAS: Ahrar al Sham; Jaysh al Izza; Al Wosta Division,1719
Former Liwa al Karama,1720
JaS: Levant Front; Ahrar al Sharqiyah,1721
Sunni Muslim Group (Syria); Women (Syria),1722
Aleppo Communal Group (Syria),1723
Military Forces of Russia (2000-); Militia (Pro-Iran),1724
Shiheil Communal Group (Syria); DFNS: Democratic Federation of Northern Syria,1725
Military Forces of Russia (2000-); QSD: Syrian Democratic Forces,1726
Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Republican Guard,1727
JaF: Army of Conquest,1728
Jdaidat Kahit Communal Group (Syria),1729
HTS: Hayat Tahrir al Sham; TIP: Turkistan Islamic Party; Hurras al Deen,1730
Saraya Al Majd,1731
Former Islamic State (Syria); Former QSD: Syrian Democratic Forces,1732
Lions of Tribes (Syria),1733
JWS: Syrian National Army; Al Mu'tasim Brigade; Northern Democratic Brigade; 20th Division,1734
